country_code,country_name,year,gdp_per_capita,energy_kwh_per_capita,co2_per_capita,renewable_pct,population,water_stress_pct,ai_expansion_index,sustainability_score
AFG,Afghanistan,2020,510.787063366811,,0.310824605884889,18.2,39068979,43.0159066808059,,58.06
AFG,Afghanistan,2021,356.496214115892,,0.312156784785117,20.0,40000412,43.0159066808059,,58.77
AFG,Afghanistan,2022,357.261152798144,,0.278420956418618,20.0,40578842,43.0159066808059,,58.84
AFG,Afghanistan,2023,413.757894705303,,0.280995468771367,,41454761,,,61.44
AFW,Africa Western and Central,2015,1860.72768628324,201.740170562715,0.501555690461132,76.181670524591,418127845,1.61979065549609,0.027710595203512725,89.15
AFW,Africa Western and Central,2016,1630.03943895258,215.358892109267,0.513155585290625,75.7968398295924,429454743,1.62423024139293,0.0,88.97
AFW,Africa Western and Central,2017,1574.23056437855,179.985486873767,0.490150552582322,76.1016805879549,440882906,1.61793633868334,0.0053437676728673705,89.14
AFW,Africa Western and Central,2018,1720.14009242722,181.957492219743,0.506406830322649,75.4765777368905,452195915,1.69341027502581,0.0,88.84
AFW,Africa Western and Central,2019,2216.38505520833,187.406789442388,0.516134318686947,75.0787881678252,463365429,1.7040138392575,0.07409238169217143,88.66
AFW,Africa Western and Central,2020,2030.86165860293,194.981499598964,0.498326745083038,75.846980103796,474569351,1.70717215239881,0.017033790973860798,89.0
AFW,Africa Western and Central,2021,2112.79407637079,201.929224028821,0.52634914230718,,485920997,1.70531279998314,0.0,66.61
AFW,Africa Western and Central,2022,2138.47315259913,199.854471487409,0.521524499284441,,497387180,,0.04292992447683805,60.96
AFW,Africa Western and Central,2023,1841.85506354867,207.456238648377,0.494008435504324,,509398589,,0.0,61.01
AGO,Angola,2015,3641.72893919944,306.167406982606,1.17503861630089,47.1,28157798,0.476824324324324,0.03666744891779105,76.39
AGO,Angola,2016,2051.81462126253,331.664900231538,1.07167614647808,48.1,29183070,0.476824324324324,0.0,77.0
AGO,Angola,2017,2790.71886869768,315.199297075801,0.92592191412033,52.5,30234839,0.476824324324324,0.0,79.05
AGO,Angola,2018,2860.0936483682,370.736573340292,0.824809795011719,52.5,31297155,0.476824324324324,0.03238785953200088,79.26
AGO,Angola,2019,2493.67884440177,411.266102851676,0.833846270553112,51.0,32375632,0.476824324324324,0.04700384508624097,78.64
AGO,Angola,2020,1759.35619918264,439.11817393803,0.613970253682297,60.1,33451132,0.476824324324324,0.02565245324234398,82.72
AGO,Angola,2021,2303.90812662776,394.730414127544,0.740292552255736,52.9,34532429,0.476824324324324,0.0197845473217554,79.58
AGO,Angola,2022,3682.1131513698,373.031827755774,0.748810952279567,,35635029,0.476824324324324,0.02297494669656882,66.41
AGO,Angola,2023,2916.13663284275,379.103010494775,0.743838637301548,,36749906,,0.0,60.51
ALB,Albania,2015,4199.53912925398,2212.87133969149,1.78508860089342,38.5,2731293,3.42007434944238,0.0506590280703484,71.15
ALB,Albania,2016,4457.63412207495,2132.76301009605,1.68739628528903,39.4,2689469,4.05947955390335,0.058553657886960375,71.57
ALB,Albania,2017,5006.36012951959,2327.54405209409,2.0244422333699,36.9,2648285,4.05576208178439,0.11164028202524653,69.9
ALB,Albania,2018,5897.65452588774,2502.55681850864,2.04549315439886,37.8,2607733,3.56133828996283,0.09967738189647825,70.32
ALB,Albania,2019,6069.43903131027,2553.9362279242,1.94096037816015,40.1,2567801,4.20446096654275,0.038650446773003784,71.32
ALB,Albania,2020,6027.91350716348,2642.69442510916,1.80646079858255,44.4,2528480,2.92193308550186,0.10276249763178358,73.56
ALB,Albania,2021,7242.45513146613,2834.40746545252,2.0532886275877,41.9,2489762,2.95910780669145,0.09341871510633509,72.06
ALB,Albania,2022,7756.96188744253,2840.96007727085,1.84525761573088,,2451636,2.96282527881041,0.08822462078585512,63.72
ALB,Albania,2023,9730.86921906893,2888.86725667383,1.74914408919284,,2414095,,0.14100009525916218,58.5
AND,Andorra,2015,38654.95287916,,,19.0,72174,,,60.6
AND,Andorra,2016,40129.8385811474,,,18.9,72181,,,60.56
AND,Andorra,2017,40672.9717424447,,,18.0,73763,,,60.2
AND,Andorra,2018,42819.7577456133,,,17.6,75162,,,60.04
AND,Andorra,2019,41257.816459345,,,17.2,76474,,,59.88
AND,Andorra,2020,37361.1070081615,,,20.9,77380,,,61.36
AND,Andorra,2021,42425.7066454357,,,18.4,78364,,,60.36
AND,Andorra,2022,42414.0479861228,,,18.7,79705,,,60.48
AND,Andorra,2023,46812.4261013102,,,,80856,,,61.0
ARB,Arab World,2015,6290.55879501691,2602.22633671934,4.80405395156763,4.21496941236506,410190679,181.016550616698,0.05809538664541274,32.08
ARB,Arab World,2016,6042.19675439672,2580.13088202581,4.75246713161632,4.29077756155343,419808341,183.913263225097,0.11625970400832028,32.21
ARB,Arab World,2017,6096.72395041636,2638.84597394701,4.73116992781887,4.3581617981618,428315886,203.725549309262,0.13410894667217393,32.28
ARB,Arab World,2018,6699.18058175457,2649.32741583299,4.61885878026092,4.50425823426351,435998060,195.9904591321,0.0954874485476136,32.56
ARB,Arab World,2019,6674.34224402621,2655.27677309226,4.57737026452394,4.70633158020559,444281315,216.43506712302,0.12770713735878067,32.73
ARB,Arab World,2020,5739.41283580539,2569.95177276529,4.36164535072922,5.17060073389405,453723239,206.210980865062,0.10051086844543743,33.34
ARB,Arab World,2021,6697.41498492196,2668.58353387595,4.49856109572882,,460646603,203.775399457341,0.07866751127217833,39.0
